INDICATOR_CODE,DIAGNOSIS_GROUP_NUMBER,DIAGNOSIS_GROUP_DESCRIPTION,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED,SHMI_VALUE,SHMI_BANDING,PO_LL,PO_UL,OD_LL,OD_UL
I00699,127,"Open wounds of extremities",RWW,"WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST",95,*,*,,,,,,
I00699,127,"Open wounds of extremities",RWG,"WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST",215,*,*,,,,,,
I00699,127,"Open wounds of extremities",RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",105,*,*,,,,,,
I00699,127,"Open wounds of extremities",RKE,"WHITTINGTON HEALTH NHS TRUST",60,0,*,,,,,,
I00699,127,"Open wounds of extremities",RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",235,*,*,,,,,,
I00699,127,"Open wounds of extremities",RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",210,*,*,,,,,,
I00699,127,"Open wounds of extremities",RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",265,*,*,,,,,,
I00699,127,"Open wounds of extremities",RLQ,"WYE VALLEY NHS TRUST",110,*,*,,,,,,
I00699,127,"Open wounds of extremities",RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",135,*,*,,,,,,
I00699,127,"Open wounds of extremities",RCB,"YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST",230,*,*,,,,,,
I00699,128,"Complication of device; implant; or graft",RCF,"AIREDALE NHS FOUNDATION TRUST",170,*,*,,,,,,
I00699,128,"Complication of device; implant; or graft",RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",395,*,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",770,30,25,,,,,,
I00699,128,"Complication of device; implant; or graft",RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",330,*,*,,,,,,
I00699,128,"Complication of device; implant; or graft",R1H,"BARTS HEALTH NHS TRUST",2210,40,50,,,,,,
I00699,128,"Complication of device; implant; or graft",RC9,"BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST",650,10,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",380,*,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RMC,"BOLTON NHS FOUNDATION TRUST",270,*,*,,,,,,
I00699,128,"Complication of device; implant; or graft",RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",720,10,15,,,,,,
I00699,128,"Complication of device; implant; or graft",RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",505,10,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",585,20,15,,,,,,
I00699,128,"Complication of device; implant; or graft",RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1300,30,20,,,,,,
I00699,128,"Complication of device; implant; or graft",RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",755,15,20,,,,,,
I00699,128,"Complication of device; implant; or graft",RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",480,10,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",295,*,*,,,,,,
I00699,128,"Complication of device; implant; or graft",RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",610,*,15,,,,,,
I00699,128,"Complication of device; implant; or graft",RJ6,"CROYDON HEALTH SERVICES NHS TRUST",195,*,*,,,,,,
I00699,128,"Complication of device; implant; or graft",RN7,"DARTFORD AND GRAVESHAM NHS TRUST",340,*,*,,,,,,
I00699,128,"Complication of device; implant; or graft",RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",605,20,15,,,,,,
I00699,128,"Complication of device; implant; or graft",RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",330,10,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",565,*,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RJN,"EAST CHESHIRE NHS TRUST",75,*,*,,,,,,
I00699,128,"Complication of device; implant; or graft",RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",3200,70,100,,,,,,
I00699,128,"Complication of device; implant; or graft",RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",605,15,15,,,,,,
I00699,128,"Complication of device; implant; or graft",RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",1020,30,25,,,,,,
I00699,128,"Complication of device; implant; or graft",RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",665,25,15,,,,,,
I00699,128,"Complication of device; implant; or graft",RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",630,25,15,,,,,,
I00699,128,"Complication of device; implant; or graft",RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",880,20,20,,,,,,
I00699,128,"Complication of device; implant; or graft",RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",290,15,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",215,15,*,,,,,,
I00699,128,"Complication of device; implant; or graft",RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",865,20,15,,,,,,
I00699,128,"Complication of device; implant; or graft",RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",640,10,15,,,,,,
I00699,128,"Complication of device; implant; or graft",RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",1900,25,25,,,,,,
I00699,128,"Complication of device; implant; or graft",RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",755,15,15,,,,,,
I00699,128,"Complication of device; implant; or graft",RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",365,*,*,,,,,,
I00699,128,"Complication of device; implant; or graft",RQX,"HOMERTON HEALTHCARE NHS FOUNDATION TRUST",260,*,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",760,25,15,,,,,,
I00699,128,"Complication of device; implant; or graft",RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",925,10,25,,,,,,
I00699,128,"Complication of device; implant; or graft",R1F,"ISLE OF WIGHT NHS TRUST",195,*,*,,,,,,
I00699,128,"Complication of device; implant; or graft",RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",185,0,*,,,,,,
I00699,128,"Complication of device; implant; or graft",RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",265,15,*,,,,,,
I00699,128,"Complication of device; implant; or graft",RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",1390,35,25,,,,,,
I00699,128,"Complication of device; implant; or graft",RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",320,*,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",650,10,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",2055,40,30,,,,,,
I00699,128,"Complication of device; implant; or graft",RJ2,"LEWISHAM AND GREENWICH NHS TRUST",610,20,15,,,,,,
I00699,128,"Complication of device; implant; or graft",REM,"LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1415,35,30,,,,,,
I00699,128,"Complication of device; implant; or graft",R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",980,15,25,,,,,,
I00699,128,"Complication of device; implant; or graft",RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",760,15,15,,,,,,
I00699,128,"Complication of device; implant; or graft",R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",2060,40,35,,,,,,
I00699,128,"Complication of device; implant; or graft",RPA,"MEDWAY NHS FOUNDATION TRUST",330,*,*,,,,,,
I00699,128,"Complication of device; implant; or graft",RAJ,"MID AND SOUTH ESSEX NHS FOUNDATION TRUST",1625,45,35,,,,,,
I00699,128,"Complication of device; implant; or graft",RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",520,15,15,,,,,,
I00699,128,"Complication of device; implant; or graft",RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",700,15,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",330,10,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",810,25,15,,,,,,
I00699,128,"Complication of device; implant; or graft",RVJ,"NORTH BRISTOL NHS TRUST",1360,20,25,,,,,,
I00699,128,"Complication of device; implant; or graft",RNN,"NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST",195,*,*,,,,,,
I00699,128,"Complication of device; implant; or graft",RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",275,10,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",345,*,*,,,,,,
I00699,128,"Complication of device; implant; or graft",RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",635,10,15,,,,,,
I00699,128,"Complication of device; implant; or graft",RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",830,10,20,,,,,,
I00699,128,"Complication of device; implant; or graft",RM3,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",1165,30,20,,,,,,
I00699,128,"Complication of device; implant; or graft",RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",350,10,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",800,20,20,,,,,,
I00699,128,"Complication of device; implant; or graft",RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",2235,30,40,,,,,,
I00699,128,"Complication of device; implant; or graft",RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",2230,40,40,,,,,,
I00699,128,"Complication of device; implant; or graft",RHU,"PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST",1410,30,30,,,,,,
I00699,128,"Complication of device; implant; or graft",RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",710,20,20,,,,,,
I00699,128,"Complication of device; implant; or graft",REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",695,15,15,,,,,,
I00699,128,"Complication of device; implant; or graft",RH8,"ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST",1085,25,20,,,,,,
I00699,128,"Complication of device; implant; or graft",RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",1240,25,30,,,,,,
I00699,128,"Complication of device; implant; or graft",RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",495,10,15,,,,,,
I00699,128,"Complication of device; implant; or graft",RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",590,20,15,,,,,,
I00699,128,"Complication of device; implant; or graft",RNZ,"SALISBURY NHS FOUNDATION TRUST",335,*,*,,,,,,
I00699,128,"Complication of device; implant; or graft",RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",300,*,*,,,,,,
I00699,128,"Complication of device; implant; or graft",RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",1385,20,25,,,,,,
I00699,128,"Complication of device; implant; or graft",RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",375,10,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RH5,"SOMERSET NHS FOUNDATION TRUST",640,15,15,,,,,,
I00699,128,"Complication of device; implant; or graft",RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",890,25,15,,,,,,
I00699,128,"Complication of device; implant; or graft",R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",670,10,15,,,,,,
I00699,128,"Complication of device; implant; or graft",RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",530,20,15,,,,,,
I00699,128,"Complication of device; implant; or graft",RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",230,10,*,,,,,,
I00699,128,"Complication of device; implant; or graft",RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",910,20,15,,,,,,
I00699,128,"Complication of device; implant; or graft",RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",510,20,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RWJ,"STOCKPORT NHS FOUNDATION TRUST",465,10,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",400,10,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",125,*,*,,,,,,
I00699,128,"Complication of device; implant; or graft",RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",410,15,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",205,*,*,,,,,,
I00699,128,"Complication of device; implant; or graft",RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",1955,15,30,,,,,,
I00699,128,"Complication of device; implant; or graft",RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",385,15,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",220,*,*,,,,,,
I00699,128,"Complication of device; implant; or graft",RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",740,*,*,,,,,,
I00699,128,"Complication of device; implant; or graft",RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",650,20,15,,,,,,
I00699,128,"Complication of device; implant; or graft",RXW,"THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",555,15,15,,,,,,
I00699,128,"Complication of device; implant; or graft",RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",350,10,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",645,15,15,,,,,,
I00699,128,"Complication of device; implant; or graft",RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",760,10,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",1285,10,30,,,,,,
I00699,128,"Complication of device; implant; or graft",RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",2530,75,65,,,,,,
I00699,128,"Complication of device; implant; or graft",RA7,"UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST",720,20,15,,,,,,
I00699,128,"Complication of device; implant; or graft",RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",1375,30,30,,,,,,
I00699,128,"Complication of device; implant; or graft",R0D,"UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST",900,15,25,,,,,,
I00699,128,"Complication of device; implant; or graft",RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",1510,15,35,,,,,,
I00699,128,"Complication of device; implant; or graft",RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",2010,40,40,,,,,,
I00699,128,"Complication of device; implant; or graft",RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",425,*,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",1095,10,25,,,,,,
I00699,128,"Complication of device; implant; or graft",RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",810,20,15,,,,,,
I00699,128,"Complication of device; implant; or graft",RYR,"UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST",1765,65,35,,,,,,
I00699,128,"Complication of device; implant; or graft",RBK,"WALSALL HEALTHCARE NHS TRUST",435,10,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RWW,"WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST",300,10,*,,,,,,
I00699,128,"Complication of device; implant; or graft",RWG,"WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST",545,20,15,,,,,,
I00699,128,"Complication of device; implant; or graft",RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",240,10,*,,,,,,
I00699,128,"Complication of device; implant; or graft",RKE,"WHITTINGTON HEALTH NHS TRUST",185,*,*,,,,,,
I00699,128,"Complication of device; implant; or graft",RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",555,10,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",570,10,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",805,15,10,,,,,,
I00699,128,"Complication of device; implant; or graft",RLQ,"WYE VALLEY NHS TRUST",225,*,*,,,,,,
I00699,128,"Complication of device; implant; or graft",RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",310,*,*,,,,,,
I00699,128,"Complication of device; implant; or graft",RCB,"YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST",960,20,25,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RCF,"AIREDALE NHS FOUNDATION TRUST",195,*,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",505,*,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",585,*,10,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",505,*,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",R1H,"BARTS HEALTH NHS TRUST",1300,15,15,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RC9,"BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST",730,*,10,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",415,*,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RMC,"BOLTON NHS FOUNDATION TRUST",355,*,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",650,10,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",460,*,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",520,10,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",745,15,10,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",620,*,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",430,10,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",345,10,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",780,15,10,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RJ6,"CROYDON HEALTH SERVICES NHS TRUST",165,*,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RN7,"DARTFORD AND GRAVESHAM NHS TRUST",300,*,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",595,10,10,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",320,*,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",560,*,10,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RJN,"EAST CHESHIRE NHS TRUST",115,*,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",1200,25,20,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",920,10,10,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",950,15,15,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",580,10,10,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",345,*,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",850,15,10,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",325,*,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",175,*,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",1010,15,15,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",580,*,10,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",1085,10,10,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",680,*,10,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",255,*,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RQX,"HOMERTON HEALTHCARE NHS FOUNDATION TRUST",210,*,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",675,15,10,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",1005,*,10,,,,,,
I00699,129,"Complication of surgical procedures or medical care",R1F,"ISLE OF WIGHT NHS TRUST",180,*,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",260,*,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",245,*,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",905,10,10,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",335,0,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",860,15,10,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",1020,15,10,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RJ2,"LEWISHAM AND GREENWICH NHS TRUST",775,10,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",REM,"LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",870,15,10,,,,,,
I00699,129,"Complication of surgical procedures or medical care",R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",1065,10,10,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",765,10,10,,,,,,
I00699,129,"Complication of surgical procedures or medical care",R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",1500,15,15,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RPA,"MEDWAY NHS FOUNDATION TRUST",555,*,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RAJ,"MID AND SOUTH ESSEX NHS FOUNDATION TRUST",1765,35,25,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",300,*,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",745,10,10,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",305,*,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",715,15,10,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RVJ,"NORTH BRISTOL NHS TRUST",730,20,10,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RNN,"NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST",295,*,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",225,*,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",285,*,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",755,10,10,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",590,*,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RM3,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",1125,10,10,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",465,*,*,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",790,20,10,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",1615,20,20,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1755,20,25,,,,,,
I00699,129,"Complication of surgical procedures or medical care",RHU,"PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST",1080,20,10,,,,,,
