INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SITE_CODE,SITE_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL,SITE_TYPE,NO_PROVIDERS_AT_SITE,SITE_OWNER,SITE_POSTCODE
I00699,RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",RBN0A,"FAIRFIELD HOSPITAL",*,*,65,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,WA11 7RS
I00699,RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",RBN03,"NEWTON COMMUNITY HOSPITAL",*,*,55,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WA12 8RB
I00699,RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",RBN02,"ST HELENS HOSPITAL",*,*,370,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WA9 3DA
I00699,RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",RBN01,"WHISTON HOSPITAL",1.0694,2,73640,2230,2085.0000,0.9337,1.0695,0.8593,1.1637,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,L35 5DR
I00699,RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",.,"NOT PROVIDED",*,*,10,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RWJ,"STOCKPORT NHS FOUNDATION TRUST",RWJ09,"STEPPING HILL HOSPITAL",0.9846,2,52585,1600,1625.0000,0.9251,1.0790,0.8579,1.1657,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SK2 7JE
I00699,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",RTP02,"CRAWLEY HOSPITAL",*,*,100,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RH11 7DH
I00699,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",RTP04,"EAST SURREY HOSPITAL",1.0185,2,48670,1770,1740.0000,0.9275,1.0763,0.8583,1.1651,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RH1 5RH
I00699,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",RJ100,"GUY'S AND ST THOMAS' HOSPITALS",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE1 9RT
I00699,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",RTP23,"HORSHAM HOSPITAL",*,*,35,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RH12 2DR
I00699,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",NVC11,"NORTH DOWNS HOSPITAL",*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,MULTIPLE,PRIVATE,CR3 6DP
I00699,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",RTP60,"NORTH DOWNS HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,MULTIPLE,PRIVATE,CR3 6DP
I00699,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",.,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",NT420,"BMI - THE HIGHFIELD HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,OL11 4LZ
I00699,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",RMP01,"TAMESIDE GENERAL HOSPITAL",1.0939,2,35565,1180,1080.0000,0.9086,1.0977,0.8546,1.1702,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,OL6 9RW
I00699,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",RNA01,"RUSSELLS HALL HOSPITAL",1.1073,2,58615,2045,1845.0000,0.9296,1.0741,0.8587,1.1646,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DY1 2HQ
I00699,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",.,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",RAS01,"HILLINGDON HOSPITAL",1.0400,2,35070,905,870.0000,0.8984,1.1094,0.8522,1.1734,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,UB8 3NN
I00699,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",RAS02,"MOUNT VERNON HOSPITAL SITE",*,*,1030,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HA6 2RN
I00699,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",RTD03,"CAMPUS FOR AGEING AND VITALITY",*,*,70,*,*,*,*,*,*,MENTAL HEALTH - COMMUNITY & RESIDENTIAL - NHS,ONE,TRUST,NE4 6BE
I00699,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",RTDCG,"CUMBERLAND INFIRMARY",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,CA2 7HY
I00699,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",RTD01,"FREEMAN HOSPITAL",0.7076,3,19900,340,480.0000,0.8651,1.1489,0.8431,1.1860,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,NE7 7DN
I00699,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",RTDGA,"NEWCASTLE CLINIC",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT SPECIALIST,ONE,PRIVATE,NE2 3QE
I00699,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",RTD04,"NEWCASTLE DENTAL HOSPITAL",*,*,20,0,*,*,*,*,*,DENTISTS,ONE,TRUST,NE2 4AZ
I00699,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",RTD13,"NEWCASTLE HOSPITALS @ CRAMLINGTON",*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,NE23 6UT
I00699,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",RTD06,"NORTHERN CENTRE FOR CANCER CARE",1.2951,1,3085,185,140.0000,0.7607,1.2874,0.8029,1.2454,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NE7 7DN
I00699,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",G1I8H,"OPTEGRA NEWCASTLE",*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,NE11 0BE
I00699,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",RTDAK,"QUEEN ELIZABETH HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,NE9 6SX
I00699,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",U1J5G,"SPAMEDICA NEWCASTLE",*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,NE11 0XA
I00699,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",I0O4Z,"SPAMEDICA TEESIDE",*,*,10,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,TS17 6AJ
I00699,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",RTD08,"THE NEWCASTLE FERTILITY CENTRE",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS SPECIALIST,ONE,TRUST,NE1 3BZ
I00699,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",RTD02,"THE ROYAL VICTORIA INFIRMARY",0.9439,2,80740,1740,1845.0000,0.9296,1.0741,0.8587,1.1646,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,NE1 4LP
I00699,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",RTD00,"NOT PROVIDED",*,*,35,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",.,"NOT PROVIDED",*,*,10,*,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",RQWG0,"PRINCESS ALEXANDRA HOSPITAL",0.9929,2,51105,1325,1335.0000,0.9175,1.0875,0.8564,1.1676,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CM20 1QX
I00699,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",J2M1F,"ANGLIA COMMUNITY EYE SERVICE",*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,PE14 0SN
I00699,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",RCX66,"NORTH CAMBRIDGESHIRE HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PE13 3AB
I00699,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",RCX70,"THE QUEEN ELIZABETH HOSPITAL",1.0403,2,44885,1490,1435.0000,0.9204,1.0843,0.8570,1.1669,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,PE30 4ET
I00699,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",RFRDR,"DONCASTER & BASSETLAW HOSPITALS",*,*,435,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DN2 5LT
I00699,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",RFRPA,"ROTHERHAM DISTRICT GENERAL HOSPITAL",1.0650,2,41975,1260,1185.0000,0.9126,1.0931,0.8554,1.1690,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,S60 2UD
I00699,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",RL4TC,"CANNOCK CHASE HOSPITAL",*,*,1605,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WS11 5XY
I00699,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",RL403,"NEW CROSS HOSPITAL",0.9746,2,88635,2355,2415.0000,0.9383,1.0645,0.8601,1.1627,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WV10 0QP
I00699,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",RL408,"NUFFIELD HOSPITAL",*,*,35,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,WV6 8LE
I00699,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",RL4CD,"WEST PARK HOSPITAL",*,*,35,*,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,WV1 4PW
I00699,RXW,"THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",RXWGM,"MARYSVILLE MEDICAL PRACTICE",*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,SY3 7QR
I00699,RXW,"THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",RXWAS,"ROYAL SHREWSBURY HOSPITAL",1.0074,2,29370,1405,1395.0000,0.9192,1.0856,0.8568,1.1672,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SY3 8XQ
I00699,RXW,"THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",RXWFC,"SHROPSHIRE AND MID WALES FERTILITY CENTRE",*,*,20,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,SY1 4RQ
I00699,RXW,"THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",RXWAT,"THE PRINCESS ROYAL HOSPITAL",1.0460,2,27680,1010,965.0000,0.9035,1.1035,0.8534,1.1717,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TF1 6TF
I00699,RXW,"THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",RXWMT,"NOT PROVIDED",*,*,9965,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",RA901,"TORBAY HOSPITAL",1.1017,2,42230,1715,1555.0000,0.9235,1.0809,0.8576,1.1661,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TQ2 7AA
I00699,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",RWDAA,"COUNTY HOSPITAL LOUTH",*,*,40,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LN11 0EU
I00699,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",RWDLP,"GRANTHAM & DISTRICT HOSPITAL",0.7393,3,4065,100,135.0000,0.7563,1.2937,0.8010,1.2485,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,NG31 8DG
I00699,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",RWDDA,"LINCOLN COUNTY HOSPITAL",1.0855,2,38340,1650,1520.0000,0.9226,1.0818,0.8574,1.1663,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,LN2 5QY
I00699,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",RWDLA,"PILGRIM HOSPITAL",1.0795,2,29555,1335,1235.0000,0.9144,1.0911,0.8558,1.1685,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,PE21 9QS
I00699,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",RWDLB,"SKEGNESS & DISTRICT GENERAL HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PE25 2BS
I00699,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",A3W9V,"TRENT CLIFFS",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,DN15 8QZ
I00699,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",.,"NOT PROVIDED",*,*,*,*,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",RRVRH,"HOSPITAL FOR TROPICAL DISEASES",*,*,85,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WC1E 6JD
I00699,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",RRVNC,"NAT HOSP FOR NEURLGY & NEUROSC. CHALFONT",*,*,350,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SL9 0RJ
I00699,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",RRVNQ,"NATIONAL HOSPITAL FOR NEUROLOGY & NEUROSURGERY - QUEEN SQUARE",0.4772,3,11610,135,280.0000,0.8251,1.1993,0.8295,1.2055,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WC1N 3BG
I00699,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",RRVCL,"NHNN - CLEVELAND STREET",*,*,145,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,W1T 4AJ
I00699,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",RRVP5,"ROYAL NATIONAL ENT AND EASTMAN DENTAL HOSPITALS",*,*,90,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT SPECIALIST,ONE,PRIVATE,WC1E 6DG
I00699,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",RRVRN,"ROYAL NATIONAL THROAT, NOSE & EAR HOSPITAL",*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WC1X 8DA
I00699,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",RRV30,"UCH AT WESTMORLAND STREET",0.5897,3,4260,20,35.0000,0.5692,1.6166,0.7031,1.4223,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,W1G 8PH
I00699,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",RRVCC,"UCH MACMILLAN CANCER CENTRE",1.3317,2,3960,45,35.0000,0.5471,1.6630,0.6903,1.4487,UNDETERMINED,ONE,TRUST,WC1E 6AG
I00699,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",RRV03,"UNIVERSITY COLLEGE HOSPITAL",0.8982,2,38865,605,675.0000,0.8853,1.1247,0.8489,1.1780,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NW1 2BU
I00699,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",.,"NOT PROVIDED",1.0293,2,6210,160,155.0000,0.7690,1.2754,0.8067,1.2397,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",NT433,"BMI - SARUM ROAD HOSPITAL",*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,SO22 5HA
I00699,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",RHM08,"BURSLEDON HOUSE",*,*,25,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,SO16 6YD
I00699,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",RHM04,"COUNTESS MOUNTBATTEN HOUSE",*,*,10,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SO30 3JB
I00699,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",RHM03,"NEW FOREST BIRTH CENTRE HA",*,*,65,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,SO40 7AR
I00699,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",NT214,"NUFFIELD HEALTH, WESSEX HOSPITAL",*,*,180,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,SO53 2DW
I00699,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",NTP11,"PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON",*,*,100,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,SO14 0YG
I00699,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",RHM12,"PRINCESS ANNE HOSPITAL",*,*,14540,*,10.0000,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SO16 5YA
I00699,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",RHM18,"QUEEN ALEXANDRA HOSPITAL PERIPHERAL CLINIC",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PO6 3LY
I00699,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",RHM01,"SOUTHAMPTON GENERAL HOSPITAL",0.8233,3,75055,2480,3010.0000,0.9446,1.0576,0.8610,1.1615,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SO16 6YD
I00699,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",NT304,"SPIRE SOUTHAMPTON HOSPITAL",*,*,470,*,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,MULTIPLE,PRIVATE,SO16 6UY
I00699,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",RHMH1,"SPIRE SOUTHAMPTON HOSPITAL",*,*,130,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,MULTIPLE,PRIVATE,SO16 6UY
I00699,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",.,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",Z2H8F,"BURCOT HALL HOSPITAL",*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,B60 1LY
I00699,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",Q1Y1M,"CIRCLE HEALTH",*,*,80,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,B5 7TR
I00699,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",RRK98,"GOOD HOPE HOSPITAL",0.9904,2,49040,1520,1535.0000,0.9229,1.0814,0.8575,1.1662,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,B75 7RR
I00699,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",RRK97,"HEARTLANDS HOSPITAL",1.0028,2,78300,2050,2045.0000,0.9330,1.0703,0.8592,1.1638,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,B9 5SS
I00699,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",RRK02,"QUEEN ELIZABETH HOSPITAL",0.2561,3,2355,10,45.0000,0.5938,1.5672,0.7171,1.3945,ACUTE HOSPITAL - INDEPENDENT SPECIALIST,ONE,PRIVATE,B15 2TH
I00699,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",RRK15,"QUEEN ELIZABETH HOSPITAL BIRMINGHAM",1.0014,2,62115,2500,2495.0000,0.9393,1.0634,0.8602,1.1625,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,B15 2WB
I00699,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",RRKED,"ROYAL ORTHOPAEDIC HOSPITAL",*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - NHS SPECIALIST,MULTIPLE,TRUST,B31 2AP
I00699,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",RRK99,"SOLIHULL HOSPITAL",0.7909,2,4465,15,20.0000,0.4503,1.8956,0.6317,1.5831,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,B91 2JL
I00699,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",RRK64,"THE EDGBASTON HOSPITAL",*,*,120,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,B15 2QQ
I00699,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",RRK94,"THE NORMAN POWER CENTRE",*,*,*,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,B16 8JJ
I00699,RA7,"UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST",RA708,"BRISTOL EYE HOSPITAL",*,*,1385,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,BS1 2LX
I00699,RA7,"UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST",RA710,"BRISTOL HAEMATOLOGY & ONCOLOGY CENTRE",0.9650,2,2130,170,175.0000,0.7827,1.2562,0.8126,1.2306,ACUTE HOSPITAL - NHS SPECIALIST,ONE,TRUST,BS2 8ED
I00699,RA7,"UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST",RA723,"BRISTOL ROYAL HOSPITAL FOR CHILDREN",1.1636,2,13225,20,20.0000,0.4361,1.9345,0.6227,1.6058,UNDETERMINED,ONE,TRUST,BS2 8BJ
I00699,RA7,"UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST",RA701,"BRISTOL ROYAL INFIRMARY",1.0076,2,32670,1240,1230.0000,0.9142,1.0913,0.8558,1.1686,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BS2 8HW
I00699,RA7,"UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST",RA773,"SOUTH BRISTOL COMMUNITY HOSPITAL",*,*,45,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BS14 0DE
I00699,RA7,"UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST",RA798,"SPIRE BRISTOL HOSPITAL",*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,BS6 6UT
I00699,RA7,"UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST",RA707,"ST MICHAEL'S HOSPITAL",0.7516,2,23170,10,15.0000,0.3809,2.1003,0.5871,1.7033,ACUTE HOSPITAL - INDEPENDENT SPECIALIST,ONE,PRIVATE,BS2 8EG
I00699,RA7,"UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST",RA7PH,"UH BRISTOL PRIVATE HOSPITALS (NHS PROVIDED BEDS)",*,*,445,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BS2 8HW
I00699,RA7,"UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST",RA709,"UNIVERSITY OF BRISTOL DENTAL HOSPITAL",*,*,25,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,BS1 2LY
I00699,RA7,"UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST",RA301,"WESTON GENERAL HOSPITAL",1.1805,2,105,15,15.0000,0.3640,2.1563,0.5759,1.7365,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,BS23 4TQ
