TIME_PERIOD,PUBLICATION_MONTH,ORDER,PROVIDER_CODE,PROVIDER_NAME,SHMI_VALUE,SHMI_BANDING,PO_LL,PO_UL,OD_LL,OD_UL,OBSERVED,EXPECTED,ELECTIVE_DEPTH,NONELECTIVE_DEPTH,PALLIATIVE_DEATHS,PALLIATIVE_CODE
FEB18_JAN19,JUN_19,2,R1H,BARTS HEALTH NHS TRUST,0.8965,2,0.9531,1.0485,0.8957,1.1165,3775,4210,6.0163,5.3354,39,1.6
FEB18_JAN19,JUN_19,2,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1.0008,2,0.9349,1.0682,0.8922,1.1208,2165,2165,5.5299,4.1335,29,1.8
FEB18_JAN19,JUN_19,2,RC1,BEDFORD HOSPITAL NHS TRUST,1.0905,2,0.9118,1.0941,0.8864,1.1281,1265,1160,4.8238,4.9965,26,1.4
FEB18_JAN19,JUN_19,2,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,1.1629,1,0.9336,1.0696,0.892,1.1211,2420,2080,5.8703,5.6579,28,2
FEB18_JAN19,JUN_19,2,RMC,BOLTON NHS FOUNDATION TRUST,1.1981,1,0.9225,1.0819,0.8893,1.1245,1815,1515,4.771,4.4699,28,1.3
FEB18_JAN19,JUN_19,2,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.9092,2,0.9338,1.0694,0.892,1.1211,1905,2095,4.786,4.0178,24,0.8
FEB18_JAN19,JUN_19,2,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,1.0076,2,0.9373,1.0656,0.8927,1.1201,2355,2335,4.3493,4.8158,36,2
FEB18_JAN19,JUN_19,2,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,0.9937,2,0.925,1.0792,0.8899,1.1237,1610,1620,4.6097,3.7499,51,2
FEB18_JAN19,JUN_19,2,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,1.0058,2,0.938,1.0648,0.8929,1.12,2405,2390,4.5606,4.9286,41,2.3
FEB18_JAN19,JUN_19,2,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.8551,3,0.94,1.0626,0.8933,1.1194,2185,2560,3.3371,5.2555,40,2.2
FEB18_JAN19,JUN_19,2,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,0.7605,3,0.9335,1.0698,0.8919,1.1212,1575,2070,4.3593,4.6036,53,1.6
FEB18_JAN19,JUN_19,2,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,1.0034,2,0.9294,1.0743,0.891,1.1224,1840,1835,4.3182,5.1398,28,1.8
FEB18_JAN19,JUN_19,2,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,1.0849,2,0.9198,1.085,0.8886,1.1254,1530,1410,2.9222,2.9664,34,1.5
FEB18_JAN19,JUN_19,2,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,1.0976,2,0.9423,1.0601,0.8938,1.1189,3045,2770,3.6747,3.9319,41,2.3
FEB18_JAN19,JUN_19,2,RJ6,CROYDON HEALTH SERVICES NHS TRUST,0.9509,2,0.9183,1.0866,0.8882,1.1258,1295,1360,3.6402,4.5303,47,2.3
FEB18_JAN19,JUN_19,2,RN7,DARTFORD AND GRAVESHAM NHS TRUST,1.0751,2,0.9206,1.0841,0.8888,1.1251,1550,1440,2.6175,3.7056,52,2.1
FEB18_JAN19,JUN_19,2,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,1.0361,2,0.94,1.0627,0.8933,1.1194,2645,2555,4.486,5.1974,50,2.5
FEB18_JAN19,JUN_19,2,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,1.2044,1,0.9015,1.1058,0.8834,1.132,1115,925,2.9621,3.1385,34,1.8
FEB18_JAN19,JUN_19,2,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,0.9185,2,0.9388,1.0639,0.8931,1.1197,2260,2460,3.7657,4.3437,39,2
FEB18_JAN19,JUN_19,2,RJN,EAST CHESHIRE NHS TRUST,1.129,2,0.8953,1.113,0.8814,1.1346,920,815,5.0161,5.0209,21,1.8
FEB18_JAN19,JUN_19,2,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,1.0708,2,0.9506,1.0512,0.8953,1.117,4070,3800,3.5251,3.9242,23,1.3
FEB18_JAN19,JUN_19,2,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,1.0521,2,0.9404,1.0622,0.8934,1.1193,2730,2595,5.9237,5.3534,33,1.9
FEB18_JAN19,JUN_19,2,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,1.1407,1,0.9517,1.05,0.8955,1.1168,4540,3980,4.5485,5.1971,30,2.2
FEB18_JAN19,JUN_19,2,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,0.9633,2,0.9412,1.0613,0.8936,1.1191,2570,2670,5.0146,5.9007,34,2.1
FEB18_JAN19,JUN_19,2,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,0.9826,2,0.9327,1.0707,0.8917,1.1214,1985,2020,5.7393,4.9545,40,1.9
FEB18_JAN19,JUN_19,2,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,0.9245,2,0.951,1.0507,0.8953,1.1169,3575,3865,3.0709,3.7504,46,1.9
FEB18_JAN19,JUN_19,2,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,1.0526,2,0.9189,1.0859,0.8884,1.1256,1455,1380,5.0274,6.0386,30,1.9
FEB18_JAN19,JUN_19,2,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,1.1482,1,0.9033,1.1038,0.8839,1.1313,1105,960,4.0355,4.8986,22,1.5
FEB18_JAN19,JUN_19,2,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,1.0457,2,0.9433,1.0591,0.8939,1.1186,2995,2865,4.0597,4.5323,33,1.9
FEB18_JAN19,JUN_19,2,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,0.8698,3,0.9318,1.0716,0.8915,1.1216,1715,1970,3.2371,3.734,36,1.7
FEB18_JAN19,JUN_19,2,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,0.7052,3,0.9328,1.0705,0.8918,1.1214,1430,2030,5.433,5.8523,55,1.6
FEB18_JAN19,JUN_19,2,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,1.0288,2,0.9326,1.0708,0.8917,1.1214,2075,2015,3.7463,4.2916,41,2.1
FEB18_JAN19,JUN_19,2,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,0.9269,2,0.9039,1.1031,0.8841,1.1311,900,975,3.8266,4.4658,29,1.5
FEB18_JAN19,JUN_19,2,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.7787,3,0.8857,1.1242,0.8782,1.1387,530,680,4.4504,4.7768,47,0.9
FEB18_JAN19,JUN_19,2,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,1.0819,2,0.9458,1.0563,0.8944,1.118,3405,3150,5.5015,5.2942,29,2.2
FEB18_JAN19,JUN_19,2,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,0.7193,3,0.9446,1.0577,0.8942,1.1183,2160,3005,6.0655,6.0771,59,2.4
FEB18_JAN19,JUN_19,2,R1F,ISLE OF WIGHT NHS TRUST,0.9933,2,0.8966,1.1114,0.8818,1.134,830,840,5.3919,6.0832,38,2.8
FEB18_JAN19,JUN_19,2,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1.1068,2,0.9225,1.0819,0.8893,1.1245,1680,1515,3.7374,5.1669,25,2.3
FEB18_JAN19,JUN_19,2,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,1.08,2,0.9252,1.0789,0.89,1.1236,1760,1630,4.859,5.3161,27,1.5
FEB18_JAN19,JUN_19,2,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,0.9548,2,0.9476,1.0544,0.8947,1.1176,3210,3365,4.7576,5.4856,52,2.4
FEB18_JAN19,JUN_19,2,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,0.7733,3,0.9214,1.0831,0.889,1.1248,1140,1475,4.0564,4.288,44,1.2
FEB18_JAN19,JUN_19,2,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,0.9625,2,0.9376,1.0653,0.8928,1.1201,2270,2360,5.4318,4.7932,49,2.3
FEB18_JAN19,JUN_19,2,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,1.0715,2,0.9511,1.0507,0.8953,1.1169,4150,3870,4.0198,4.5816,33,1.6
FEB18_JAN19,JUN_19,2,RJ2,LEWISHAM AND GREENWICH NHS TRUST,0.9713,2,0.939,1.0638,0.8931,1.1197,2400,2470,3.5197,3.8346,21,1
FEB18_JAN19,JUN_19,2,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,0.8337,3,0.9451,1.0571,0.8943,1.1182,2550,3060,4.9485,4.6403,35,1.6
FEB18_JAN19,JUN_19,2,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1.032,2,0.9266,1.0774,0.8903,1.1232,1745,1695,4.2954,4.3081,40,1.2
FEB18_JAN19,JUN_19,2,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,1.0235,2,0.9373,1.0656,0.8927,1.1201,2390,2335,4.5694,4.7444,35,1.7
FEB18_JAN19,JUN_19,2,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,0.9477,2,0.9487,1.0532,0.8949,1.1174,3340,3525,5.448,5.0032,41,2
FEB18_JAN19,JUN_19,2,RPA,MEDWAY NHS FOUNDATION TRUST,1.0876,2,0.9279,1.076,0.8906,1.1228,1910,1755,4.4547,4.626,25,1.5
FEB18_JAN19,JUN_19,2,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,1.0431,2,0.9203,1.0845,0.8887,1.1252,1490,1430,5.8842,4.7961,25,1.3
FEB18_JAN19,JUN_19,2,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,1.116,2,0.9297,1.0739,0.8911,1.1223,2065,1850,4.1536,4.9203,27,1.3
FEB18_JAN19,JUN_19,2,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,1.0151,2,0.9434,1.0589,0.894,1.1186,2925,2880,4.3452,4.3494,31,1.7
FEB18_JAN19,JUN_19,2,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1.0124,2,0.917,1.0881,0.8879,1.1263,1335,1315,4.3521,3.6748,44,1.9
FEB18_JAN19,JUN_19,2,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1.0665,2,0.9466,1.0555,0.8946,1.1179,3455,3240,5.123,4.65,46,2.8
FEB18_JAN19,JUN_19,2,RVJ,NORTH BRISTOL NHS TRUST,0.9297,2,0.9394,1.0633,0.8932,1.1196,2330,2505,4.6683,4.9049,31,1.2
FEB18_JAN19,JUN_19,2,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,0.9509,2,0.9305,1.073,0.8912,1.122,1800,1895,4.0756,4.7867,36,2.3
FEB18_JAN19,JUN_19,2,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,0.8657,3,0.9226,1.0819,0.8893,1.1245,1315,1520,4.346,4.0818,25,1.3
FEB18_JAN19,JUN_19,2,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,0.9882,2,0.9336,1.0696,0.892,1.1211,2060,2085,5.6904,5.7955,38,1.9
FEB18_JAN19,JUN_19,2,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,1.0785,2,0.9411,1.0614,0.8935,1.1192,2865,2660,3.0008,4.2082,36,2.5
FEB18_JAN19,JUN_19,2,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,0.9859,2,0.9313,1.0721,0.8914,1.1218,1915,1940,4.282,4.2334,42,1.4
FEB18_JAN19,JUN_19,2,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,0.974,2,0.9063,1.1002,0.8848,1.1301,1000,1025,3.1657,4.0861,27,1.4
FEB18_JAN19,JUN_19,2,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,1.135,1,0.9353,1.0678,0.8923,1.1207,2490,2195,4.1288,4.8953,20,1.6
FEB18_JAN19,JUN_19,2,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,1.0205,2,0.9449,1.0573,0.8943,1.1182,3110,3045,4.442,4.715,41,2.7
FEB18_JAN19,JUN_19,2,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,1.0786,2,0.9525,1.0491,0.8956,1.1166,4435,4115,6.201,6.0871,34,1.8
FEB18_JAN19,JUN_19,2,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.9159,2,0.9478,1.0542,0.8948,1.1176,3110,3395,5.5224,5.2142,48,2
FEB18_JAN19,JUN_19,2,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,1.0092,2,0.9508,1.051,0.8953,1.1169,3860,3825,4.8006,5.2911,27,1.3
FEB18_JAN19,JUN_19,2,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,0.9058,2,0.9282,1.0756,0.8907,1.1227,1605,1770,3.7847,4.4192,30,1.4
FEB18_JAN19,JUN_19,2,RHU,PORTSMOUTH HOSPITALS NHS TRUST,1.0121,2,0.9443,1.058,0.8941,1.1184,3010,2975,4.5682,5.2357,31,1.6
FEB18_JAN19,JUN_19,2,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,1.0897,2,0.9303,1.0733,0.8912,1.1221,2050,1880,2.3234,3.2731,51,2.1
FEB18_JAN19,JUN_19,2,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,0.9524,2,0.9394,1.0633,0.8932,1.1196,2390,2505,4.9425,5.058,29,1.6
FEB18_JAN19,JUN_19,2,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,1.0262,2,0.9341,1.069,0.8921,1.121,2170,2115,3.9095,4.1393,29,1.7
FEB18_JAN19,JUN_19,2,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,0.8371,3,0.9471,1.0549,0.8947,1.1177,2770,3310,5.3136,5.196,37,1.7
FEB18_JAN19,JUN_19,2,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,1.0582,2,0.9304,1.0731,0.8912,1.122,2000,1890,4.3898,5.5287,49,3
FEB18_JAN19,JUN_19,2,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,0.7871,3,0.922,1.0825,0.8892,1.1246,1175,1495,5.3644,5.4606,60,2.4
FEB18_JAN19,JUN_19,2,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,1.0195,2,0.9309,1.0726,0.8913,1.1219,1955,1915,4.4416,4.7418,28,1.5
FEB18_JAN19,JUN_19,2,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,0.9968,2,0.8408,1.1792,0.8606,1.1619,340,340,5.7936,6.2159,*,3
FEB18_JAN19,JUN_19,2,RNZ,SALISBURY NHS FOUNDATION TRUST,1.0129,2,0.9057,1.1009,0.8847,1.1304,1025,1015,3.992,4.2139,47,2
FEB18_JAN19,JUN_19,2,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,1.0523,2,0.9316,1.0718,0.8915,1.1217,2060,1960,4.9989,4.848,22,1
FEB18_JAN19,JUN_19,2,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.9612,2,0.95,1.0518,0.8952,1.1171,3565,3710,5.4949,5.3386,31,1.8
FEB18_JAN19,JUN_19,2,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,0.9631,2,0.9326,1.0707,0.8917,1.1214,1945,2020,4.6576,5.4236,16,0.9
FEB18_JAN19,JUN_19,2,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,1.0025,2,0.9419,1.0606,0.8937,1.119,2740,2730,5.062,5.3162,30,1.9
FEB18_JAN19,JUN_19,2,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,1.0599,2,0.9391,1.0637,0.8931,1.1197,2625,2480,4.4924,4.7141,28,1.3
FEB18_JAN19,JUN_19,2,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,1.062,2,0.9445,1.0578,0.8942,1.1183,3180,2995,3.9866,5.2845,24,1.6
FEB18_JAN19,JUN_19,2,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.994,2,0.9137,1.0919,0.887,1.1275,1205,1215,4.6986,5.1832,20,1
FEB18_JAN19,JUN_19,2,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1.0656,2,0.9347,1.0684,0.8922,1.1208,2290,2150,4.6387,5.4415,31,2.3
FEB18_JAN19,JUN_19,2,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,1.0813,2,0.9167,1.0885,0.8878,1.1264,1410,1305,3.7593,4.8702,28,1.7
FEB18_JAN19,JUN_19,2,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.8343,3,0.9379,1.0649,0.8929,1.12,1990,2390,4.7643,5.0948,51,1.8
FEB18_JAN19,JUN_19,2,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,1.0041,2,0.9368,1.0661,0.8926,1.1203,2310,2300,5.3155,4.6341,37,1.6
FEB18_JAN19,JUN_19,2,RWJ,STOCKPORT NHS FOUNDATION TRUST,0.9798,2,0.9297,1.0739,0.8911,1.1222,1815,1850,3.878,4.1715,29,1.3
FEB18_JAN19,JUN_19,2,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,0.9743,2,0.9318,1.0716,0.8915,1.1217,1915,1970,5.4746,6.1182,43,2.2
FEB18_JAN19,JUN_19,2,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,1.1996,1,0.9149,1.0905,0.8873,1.127,1500,1250,4.9857,5.213,20,1.3
FEB18_JAN19,JUN_19,2,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,0.9569,2,0.9322,1.0712,0.8916,1.1215,1905,1990,4.6914,4.9991,33,1.5
FEB18_JAN19,JUN_19,2,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,1.1514,1,0.9343,1.0688,0.8921,1.1209,2450,2125,5.0955,5.1161,25,1.5
FEB18_JAN19,JUN_19,2,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,0.9778,2,0.9093,1.0968,0.8857,1.129,1075,1095,3.8098,3.9495,42,2.1
FEB18_JAN19,JUN_19,2,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,0.9847,2,0.9407,1.0618,0.8935,1.1193,2585,2625,4.8812,4.8521,32,1.6
FEB18_JAN19,JUN_19,2,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,1.1366,1,0.9199,1.0848,0.8886,1.1253,1610,1415,3.5619,3.8029,26,1.1
FEB18_JAN19,JUN_19,2,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1.0161,2,0.927,1.0769,0.8904,1.1231,1740,1715,3.2158,3.7164,15,0.8
FEB18_JAN19,JUN_19,2,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,1.097,2,0.9185,1.0864,0.8883,1.1258,1500,1365,5.794,6.0293,33,1.9
FEB18_JAN19,JUN_19,2,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,0.9494,2,0.9347,1.0684,0.8922,1.1208,2045,2155,3.4399,4.1785,50,2.8
FEB18_JAN19,JUN_19,2,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,1.2073,1,0.9365,1.0665,0.8926,1.1204,2750,2280,5.9457,4.8164,21,1.4
FEB18_JAN19,JUN_19,2,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,0.9248,2,0.9293,1.0743,0.891,1.1224,1695,1830,4.9715,3.9961,25,1.4
FEB18_JAN19,JUN_19,2,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,1.0992,2,0.9463,1.0558,0.8945,1.1179,3525,3210,3.161,4.186,28,1.9
FEB18_JAN19,JUN_19,2,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,0.7447,3,0.9228,1.0816,0.8894,1.1244,1135,1525,6.5974,5.3948,40,1.5
FEB18_JAN19,JUN_19,2,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,0.9328,2,0.9455,1.0567,0.8944,1.1181,2900,3110,5.2113,6.3933,55,3.2
FEB18_JAN19,JUN_19,2,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,0.9731,2,0.9648,1.0361,0.8973,1.1144,7320,7525,3.0775,4.138,26,1.1
FEB18_JAN19,JUN_19,2,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,1.0681,2,0.9264,1.0776,0.8903,1.1232,1800,1685,5.1585,4.5421,34,1.4
FEB18_JAN19,JUN_19,2,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1.0984,2,0.9407,1.0619,0.8934,1.1193,2875,2615,4.0206,4.035,35,1.4
FEB18_JAN19,JUN_19,2,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,0.9895,2,0.9551,1.0464,0.896,1.1161,4560,4610,4.3767,4.5898,30,1.7
FEB18_JAN19,JUN_19,2,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,1.0002,2,0.9548,1.0467,0.8959,1.1161,4540,4540,4.3059,4.2088,29,1.5
FEB18_JAN19,JUN_19,2,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,1.0057,2,0.9289,1.0748,0.8909,1.1225,1820,1810,4.4219,4.5297,40,2.6
FEB18_JAN19,JUN_19,2,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,1.0316,2,0.9539,1.0477,0.8958,1.1163,4500,4360,5.816,4.8938,43,2
FEB18_JAN19,JUN_19,2,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,1.1254,1,0.937,1.0659,0.8927,1.1202,2605,2315,6.0452,4.9214,20,1.2
FEB18_JAN19,JUN_19,2,RBK,WALSALL HEALTHCARE NHS TRUST,1.1061,2,0.919,1.0859,0.8884,1.1256,1530,1385,4.9521,5.0178,32,1.5
FEB18_JAN19,JUN_19,2,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,1.1089,2,0.9151,1.0903,0.8874,1.127,1395,1255,5.341,5.4276,35,1.5
FEB18_JAN19,JUN_19,2,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,0.9759,2,0.9346,1.0685,0.8922,1.1209,2095,2145,5.3495,5.3829,37,1.8
FEB18_JAN19,JUN_19,2,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,0.9001,2,0.9244,1.0799,0.8898,1.1239,1435,1595,4.2947,5.84,43,2.5
FEB18_JAN19,JUN_19,2,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,0.9735,2,0.9451,1.0571,0.8943,1.1182,2985,3065,4.712,5.2995,37,2.1
FEB18_JAN19,JUN_19,2,RA3,WESTON AREA HEALTH NHS TRUST,0.8708,3,0.9007,1.1067,0.8831,1.1323,795,910,5.4545,5.8571,40,3.3
FEB18_JAN19,JUN_19,2,RKE,WHITTINGTON HEALTH NHS TRUST,0.7712,3,0.8879,1.1217,0.8789,1.1377,545,710,3.6641,4.6182,38,1.7
FEB18_JAN19,JUN_19,2,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,1.0492,2,0.9345,1.0687,0.8921,1.1209,2245,2140,5.1255,6.1196,45,2.3
FEB18_JAN19,JUN_19,2,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,1.1461,1,0.94,1.0627,0.8933,1.1195,2925,2555,3.6658,4.7193,32,2
FEB18_JAN19,JUN_19,2,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1.126,1,0.9241,1.0801,0.8897,1.124,1780,1585,5.0695,5.5823,39,2.4
FEB18_JAN19,JUN_19,2,RLQ,WYE VALLEY NHS TRUST,1.0386,2,0.9119,1.0939,0.8865,1.1281,1210,1165,3.6721,5.0996,31,1.9
FEB18_JAN19,JUN_19,2,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,0.9889,2,0.9104,1.0956,0.886,1.1286,1110,1125,3.5715,4.7282,58,3.4
FEB18_JAN19,JUN_19,2,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,0.9986,2,0.9458,1.0563,0.8944,1.118,3140,3145,3.8785,4.2337,23,1.2
MAR18_FEB19,JUL_19,3,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.9483,2,0.9347,1.0684,0.8909,1.1225,2040,2150,3.3235,3.8001,51,2.5
MAR18_FEB19,JUL_19,3,RCF,AIREDALE NHS FOUNDATION TRUST,0.9133,2,0.9087,1.0976,0.8843,1.1308,990,1080,4.2745,4.1037,27,1.4
MAR18_FEB19,JUL_19,3,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,1.0056,2,0.9264,1.0776,0.889,1.1249,1695,1685,3.6628,5.0507,42,2.6
MAR18_FEB19,JUL_19,3,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",0.9628,2,0.9454,1.0568,0.893,1.1198,2980,3095,5.3846,5.482,38,2.1
MAR18_FEB19,JUL_19,3,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,0.9878,2,0.9245,1.0797,0.8885,1.1255,1580,1600,4.1064,4.6229,27,1.6
MAR18_FEB19,JUL_19,3,R1H,BARTS HEALTH NHS TRUST,0.8962,2,0.9529,1.0487,0.8943,1.1182,3745,4180,6.0712,5.3504,39,1.6
MAR18_FEB19,JUL_19,3,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.9956,2,0.9345,1.0686,0.8908,1.1225,2130,2140,5.5425,4.1469,30,1.8
MAR18_FEB19,JUL_19,3,RC1,BEDFORD HOSPITAL NHS TRUST,1.1093,2,0.9113,1.0945,0.8851,1.1299,1275,1150,5,5.0788,26,1.4
MAR18_FEB19,JUL_19,3,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,1.1533,1,0.9333,1.07,0.8906,1.1229,2375,2060,5.8909,5.651,28,2
MAR18_FEB19,JUL_19,3,RMC,BOLTON NHS FOUNDATION TRUST,1.1907,1,0.9224,1.082,0.888,1.1261,1800,1515,4.804,4.4965,27,1.3
MAR18_FEB19,JUL_19,3,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.9144,2,0.9336,1.0697,0.8906,1.1228,1900,2075,4.7958,4.0585,24,0.8
