INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SITE_CODE,SITE_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL,SITE_TYPE,NO_PROVIDERS_AT_SITE,SITE_OWNER,SITE_POSTCODE
I00699,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,RH879,SOUTH DEVON RENAL UNIT,*,*,55,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,TQ2 7JF
I00699,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,RH837,SOUTH MOLTON HOSPITAL,*,*,45,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,EX36 4DP
I00699,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,RH875,TAUNTON DIALYSIS CENTRE,*,*,40,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,TA1 2DX
I00699,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,RH853,TIVERTON AND DISTRICT HOSPITAL,*,*,85,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,EX16 6NT
I00699,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,K6V4F,TORRINGTON HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,EX38 7BJ
I00699,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,RH859,VICTORIA HOSPITAL (SIDMOUTH),*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,EX10 8EW
I00699,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,.,NOT PROVIDED,0.2324,3,1855,10,40,0.5758,1.603,0.7024,1.4237,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,RAL26,BARNET HOSPITAL,0.8624,2,45330,1080,1250,0.9149,1.0904,0.8442,1.1846,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,EN5 3DJ
I00699,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,RALC7,CHASE FARM HOSPITAL,*,*,2760,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,EN2 8JL
I00699,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,Y8D9M,CHASE FARM HOSPITAL ELECTIVE SURGICAL HUB,*,*,210,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,EN2 8JL
I00699,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,RALRA,EDGWARE COMMUNITY HOSPITAL,*,*,245,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HA8 0AD
I00699,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,S2C1J,EDGWARE COMMUNITY HOSPITAL ELECTIVE SURGICAL HUB,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,HA8 0AD
I00699,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,RAL22,FINCHLEY MEMORIAL HOSPITAL,*,*,40,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,N12 0JE
I00699,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,RAL80,HADLEY WOOD HOSPITAL,*,*,120,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,EN5 5TS
I00699,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,RALMV,MOUNT VERNON HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HA6 2RN
I00699,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,RAL01,ROYAL FREE HOSPITAL,0.8102,3,41190,1115,1375,0.9188,1.0861,0.8449,1.1836,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NW3 2QG
I00699,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,RALWH,THE WHITTINGTON HOSPITAL,*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,N19 5NF
I00699,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,RA219,HASLEMERE HOSPITAL,*,*,30,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GU27 2BJ
I00699,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,RA224,MILFORD HOSPITAL,*,*,45,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GU7 1UF
I00699,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,RA201,ROYAL SURREY COUNTY HOSPITAL,0.7006,3,5510,115,165,0.7751,1.2667,0.801,1.2484,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GU2 7XX
I00699,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,RA2,NOT PROVIDED,0.8517,2,47110,1110,1305,0.9166,1.0885,0.8445,1.1841,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,NT402,BMI - BATH CLINIC,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,BA2 7BR
I00699,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,RD102,CHIPPENHAM HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS SPECIALIST,ONE,TRUST,SN15 2AJ
I00699,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,NV302,CIRCLE BATH HOSPITAL,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,PRIVATE,BA2 8SF
I00699,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,RD121,FROME COMMUNITY HOSPITAL,*,*,140,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,BA11 2FH
I00699,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,RD115,ROYAL NATIONAL HOSPITAL FOR RHEUMATIC DISEASES,*,*,125,0,*,*,*,*,*,ACUTE HOSPITAL - NHS SPECIALIST,ONE,TRUST,BA1 3NG
I00699,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,RD130,ROYAL UNITED HOSPITAL,0.9893,2,55420,1760,1780,0.9284,1.0754,0.8465,1.1814,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BA1 3NG
I00699,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,RD108,TROWBRIDGE HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS SPECIALIST,ONE,TRUST,BA14 8PH
I00699,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,.,NOT PROVIDED,0.7988,2,790,40,50,0.6153,1.5261,0.724,1.3812,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RNZ,SALISBURY NHS FOUNDATION TRUST,RNZ02,SALISBURY DISTRICT HOSPITAL,1.084,2,32000,970,895,0.9,1.1076,0.8412,1.1888,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SP2 8BJ
I00699,RNZ,SALISBURY NHS FOUNDATION TRUST,RNZ78,SALISBURY HOSPICE,2.3287,1,125,90,40,0.5793,1.5959,0.7043,1.4198,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SP2 8BJ
I00699,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,X9T4U,BIRMINGHAM TREATMENT CENTRE CITY HOSPITAL ELECTIVE SURGICAL HUB,*,*,105,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,B18 7QH
I00699,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,RXK02,CITY HOSPITAL,1.0419,2,30935,725,695,0.8868,1.123,0.8382,1.1931,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,B18 7QH
I00699,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,RXK27,LEASOWES INTERMEDIATE CARE CENTRE,*,*,60,20,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,B66 1JE
I00699,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,RXK10,ROWLEY REGIS HOSPITAL,*,*,185,*,10,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,B65 8DA
I00699,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,RXK01,SANDWELL GENERAL HOSPITAL,1.0756,2,29165,1185,1100,0.9095,1.0966,0.8431,1.186,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,B71 4HJ
I00699,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,NYW04,ASPEN - CLAREMONT HOSPITAL,*,*,600,0,*,*,*,*,*,UNDETERMINED,ONE,PRIVATE,S10 5UB
I00699,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,RHQ8T,BARLBOROUGH TREATMENT CENTRE,*,*,215,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,S43 4XE
I00699,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,RHQBN,BARNSLEY DISTRICT GENERAL HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,S75 2EP
I00699,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,NT440,BMI - THORNBURY HOSPITAL,*,*,485,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,S10 3BR
I00699,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,NEY24,BMI THORNBURY HOSPITAL,*,*,25,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,S10 3BR
I00699,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,H8Q4N,BURLEIGH MEDICAL CENTRE,*,*,*,0,*,*,*,*,*,GP PRACTICES,ONE,TRUST,S70 1DR
I00699,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,RHQCC,CHARLES CLIFFORD DENTAL HOSPITAL,*,*,40,0,*,*,*,*,*,DENTISTS,ONE,TRUST,S10 2SZ
I00699,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,RHQAA,CLAREMONT HOSPITAL,*,*,55,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,S10 5UB
I00699,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,RHQDR,DONCASTER ROYAL INFIRMARY,*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,DN2 5LT
I00699,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,R0W4A,NORTHERN GENERAL EYE CENTRE ELECTIVE SURGICAL HUB,*,*,130,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,S5 7AU
I00699,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,RHQNG,NORTHERN GENERAL HOSPITAL,1.1066,2,50805,2725,2465,0.9389,1.0638,0.848,1.1792,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,S5 7AU
I00699,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,D9D9F,NORTHERN GENERAL HOSPITAL BEV STOKES DSU ELECTIVE SURGICAL HUB,*,*,105,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,S5 7AU
I00699,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,Q7J9P,NORTHERN GENERAL HOSPITAL SHEFFIELD HAND CENTRE ELECTIVE SURGICAL HUB,*,*,160,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,S5 7AU
I00699,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,NTX11,ONE HEALTH GROUP CLINIC - THORNBURY,*,*,320,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,S10 3BR
I00699,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,NEY01,PIONEER HEALTHCARE LTD - CLAREMONT HOSPITAL,*,*,155,0,*,*,*,*,*,UNDETERMINED,ONE,PRIVATE,S10 5UB
I00699,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,RHQRT,ROTHERHAM DISTRICT GENERAL HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,S60 2UD
I00699,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,RHQHH,ROYAL HALLAMSHIRE HOSPITAL,0.7799,3,50735,425,550,0.8731,1.1392,0.8347,1.198,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,S10 2JF
I00699,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,RHQ03,SLOANE MEDICAL PRACTICE,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,S8 0YH
I00699,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,B1M2H,THE PINES HOSPITAL,*,*,25,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,M22 4RZ
I00699,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,RHQAC,THORNBURY HOSPITAL,*,*,85,*,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,S10 3BR
I00699,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,RHQWP,WESTON PARK HOSPITAL,0.553,3,4655,220,400,0.8528,1.164,0.829,1.2063,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,S10 2SJ
I00699,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,RK5BC,KING'S MILL HOSPITAL,1.084,2,57830,2095,1935,0.9312,1.0723,0.8469,1.1808,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,NG17 4JL
I00699,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,RK5HP,NEWARK HOSPITAL,*,*,320,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NG24 4DE
I00699,RH5,SOMERSET NHS FOUNDATION TRUST,RH5K6,BRIDGWATER COMMUNITY HOSPITAL,0.9751,2,150,10,10,0.2781,2.4918,0.5144,1.9439,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TA6 4GU
I00699,RH5,SOMERSET NHS FOUNDATION TRUST,RH5E1,BROADWAY LOW SECURE SERVICE (ASH WARD),*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,TA6 5LY
I00699,RH5,SOMERSET NHS FOUNDATION TRUST,RH5D9,BROADWAY REHABILITATION SERVICE (WILLOW WARD),*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,TA6 5LY
I00699,RH5,SOMERSET NHS FOUNDATION TRUST,RH5F4,BURNHAM ON SEA WAR MEMORIAL HOSPITAL,*,*,70,10,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TA8 1ED
I00699,RH5,SOMERSET NHS FOUNDATION TRUST,RH5F9,CREWKERNE HOSPITAL,2.1789,1,75,20,10,0.2535,2.6087,0.4964,2.0147,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,TA18 8BG
I00699,RH5,SOMERSET NHS FOUNDATION TRUST,RH5G3,DENE BARTON COMMUNITY UNIT,*,*,10,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,TA4 1DD
I00699,RH5,SOMERSET NHS FOUNDATION TRUST,RH5G5,FROME COMMUNITY HOSPITAL,1.4473,2,165,30,20,0.4409,1.9211,0.6228,1.6056,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,BA11 2FH
I00699,RH5,SOMERSET NHS FOUNDATION TRUST,RH576,HOLFORD,*,*,55,0,*,*,*,*,*,MENTAL HEALTH - COMMUNITY & RESIDENTIAL - NHS,ONE,TRUST,TA2 7AZ
I00699,RH5,SOMERSET NHS FOUNDATION TRUST,RH5F5,MINEHEAD COMMUNITY HOSPITAL,*,*,30,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TA24 6DF
I00699,RH5,SOMERSET NHS FOUNDATION TRUST,RH5A8,MUSGROVE PARK HOSPITAL,1.0279,2,47620,1790,1740,0.9275,1.0763,0.8463,1.1816,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TA1 5DA
I00699,RH5,SOMERSET NHS FOUNDATION TRUST,RH5Q3,NUFFIELD NHS CONTRACT,*,*,95,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,TA2 6AN
I00699,RH5,SOMERSET NHS FOUNDATION TRUST,RH563,PYRLAND,*,*,100,*,*,*,*,*,*,MENTAL HEALTH - COMMUNITY & RESIDENTIAL - NHS,ONE,TRUST,TA2 7AU
I00699,RH5,SOMERSET NHS FOUNDATION TRUST,RH572,ROWAN,*,*,150,*,*,*,*,*,*,MENTAL HEALTH - COMMUNITY & RESIDENTIAL - NHS,ONE,TRUST,BA20 2BX
I00699,RH5,SOMERSET NHS FOUNDATION TRUST,RH536,RYDON,*,*,225,0,*,*,*,*,*,MENTAL HEALTH - COMMUNITY & RESIDENTIAL - NHS,ONE,TRUST,TA2 7AZ
I00699,RH5,SOMERSET NHS FOUNDATION TRUST,RH5Q2,SHEPTON MALLET TREATMENT CENTRE,*,*,15,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,BA4 4LP
I00699,RH5,SOMERSET NHS FOUNDATION TRUST,RH5G1,SOUTH PETHERTON HOSPITAL,0.5202,3,235,10,25,0.4773,1.8254,0.6451,1.5502,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,TA13 5AR
I00699,RH5,SOMERSET NHS FOUNDATION TRUST,RH5H5,ST ANDREWS,*,*,30,0,*,*,*,*,*,MENTAL HEALTH - COMMUNITY & RESIDENTIAL - NHS,ONE,TRUST,BA5 1TH
I00699,RH5,SOMERSET NHS FOUNDATION TRUST,RH5D8,WESSEX HOUSE,*,*,40,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,TA6 5LY
I00699,RH5,SOMERSET NHS FOUNDATION TRUST,RH5F8,WEST MENDIP COMMUNITY HOSPITAL,1.6871,2,135,25,15,0.3836,2.0915,0.5864,1.7053,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BA6 8JD
I00699,RH5,SOMERSET NHS FOUNDATION TRUST,RH5F6,WILLITON HOSPITAL,1.1895,2,60,15,10,0.3325,2.2683,0.5525,1.81,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,TA4 4RA
I00699,RH5,SOMERSET NHS FOUNDATION TRUST,RH5G2,WINCANTON COMMUNITY HOSPITAL,1.2579,2,135,20,15,0.3759,2.1163,0.5814,1.7199,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,BA9 9DQ
I00699,RH5,SOMERSET NHS FOUNDATION TRUST,RH5Q7,YEATMAN HOSPITAL,*,*,140,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DT9 3JU
I00699,RH5,SOMERSET NHS FOUNDATION TRUST,RH5O4,YEOVIL DISTRICT HOSPITAL,0.8975,2,25900,955,1065,0.908,1.0984,0.8429,1.1865,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BA21 4AT
I00699,RH5,SOMERSET NHS FOUNDATION TRUST,.,NOT PROVIDED,*,*,40,*,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRDA,DARLINGTON MEMORIAL HOSPITAL,*,*,330,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,DL3 6HX
I00699,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTR03,ECH - EAST CLEVELAND HOSPITAL,*,*,15,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TS12 2FF
I00699,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTD01,FREEMAN HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,NE7 7DN
I00699,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTR45,FRIARAGE HOSPITAL SITE,1.0996,2,8125,355,320,0.8364,1.1848,0.8238,1.2139,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DL6 1JG
I00699,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTR07,FRIARY HOSPITAL,*,*,35,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DL10 4UJ
I00699,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTR18,REDCAR PRIMARY CARE HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TS10 4NW
I00699,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRAT,THE JAMES COOK UNIVERSITY HOSPITAL,1.0954,2,67015,2195,2000,0.9324,1.071,0.8471,1.1805,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TS4 3BW
I00699,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTD02,THE ROYAL VICTORIA INFIRMARY,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,NE1 4LP
I00699,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,RTRNT,UNIVERSITY HOSPITAL OF NORTH TEES,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,TS19 8PE
I00699,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,R0B0Q,SOUTH TYNESIDE DISTRICT HOSPITAL,1.0554,2,16810,940,890,0.8995,1.1081,0.8411,1.1889,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NE34 0PL
I00699,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,R0B0U,ST BENEDICT'S HOSPICE,15.5295,1,250,185,10,0.3352,2.2582,0.5543,1.804,HOSPICE SERVICES,ONE,TRUST,SR2 0NY
I00699,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,R0B0X,SUNDERLAND EYE INFIRMARY,*,*,1340,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SR2 9HP
I00699,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,R0B01,SUNDERLAND ROYAL HOSPITAL,1.0176,2,58340,2005,1970,0.9318,1.0716,0.847,1.1806,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,SR4 7TP
I00699,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,.,NOT PROVIDED,*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,RJC46,LEAMINGTON SPA HOSPITAL,0.4668,3,230,15,30,0.5147,1.7352,0.6674,1.4984,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CV34 6SR
I00699,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,RJC03,STRATFORD HOSPITAL,*,*,55,15,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CV37 6NX
I00699,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,RJC02,WARWICK HOSPITAL,1.0261,2,39385,1260,1230,0.9142,1.0913,0.844,1.1848,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,CV34 5BW
I00699,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,RVY02,ORMSKIRK & DISTRICT GENERAL HOSPITAL,0.6389,2,10685,10,15,0.4162,1.9915,0.6073,1.6466,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,L39 2AZ
I00699,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,RVY01,SOUTHPORT & FORMBY DISTRICT GENERAL HOSPITAL,1.0177,2,18615,1125,1105,0.9097,1.0964,0.8432,1.186,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PR8 6PN
I00699,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RJ765,ST GEORGE'S AT NELSON HEALTH CENTRE,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SW20 8DA
I00699,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RJ731,ST GEORGES AT QUEEN MARY'S HOSPITAL,*,*,135,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SW15 5PN
I00699,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,RJ701,ST GEORGE'S HOSPITAL (TOOTING),0.9518,2,60295,1595,1675,0.9262,1.0779,0.8461,1.1819,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SW17 0QT
I00699,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,RBN0A,FAIRFIELD HOSPITAL,*,*,35,*,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,WA11 7RS
I00699,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,RBN03,NEWTON COMMUNITY HOSPITAL,*,*,65,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WA12 8RB
